Date, Close/Last, Volume, Open, High, Low
07/31/2020, $15.81, 11920470, $16.04, $16.265, $15.42
07/30/2020, $16.24, 8206604, $16.1, $16.38, $15.94
07/29/2020, $16.45, 8039296, $16.56, $16.72, $16.1301
07/28/2020, $16.54, 10390070, $16.07, $16.97, $16.06
07/27/2020, $16.15, 11741090, $16.49, $16.84, $16.01
07/24/2020, $16.47, 12735360, $16.81, $16.81, $16.16
07/23/2020, $16.84, 25061640, $16.51, $17.82, $15.925
07/22/2020, $16.66, 9376479, $16.54, $17.25, $16.4866
07/21/2020, $16.65, 12062430, $16.9, $17.1934, $16.54
07/20/2020, $16.65, 10734750, $17.61, $17.88, $16.61
07/17/2020, $17.61, 10432140, $18, $18.388, $17.575
07/16/2020, $18.06, 14308800, $18.2, $18.6634, $17.78
07/15/2020, $19.36, 25489810, $18.27, $19.5, $18.03
07/14/2020, $17.27, 11869510, $16.34, $17.3, $16.03
07/13/2020, $16.72, 17931130, $17.58, $17.82, $16.47
07/10/2020, $17.53, 20584910, $15.8, $17.64, $15.66
07/09/2020, $15.91, 13143120, $16.54, $16.65, $15.54
07/08/2020, $16.71, 14589560, $16.26, $16.8385, $15.85
07/07/2020, $16.77, 10971730, $17.11, $17.28, $16.77
07/06/2020, $17.74, 16527040, $17.9, $18.1239, $16.7298
07/02/2020, $17.4, 17850260, $18.6, $18.72, $17.4
07/01/2020, $17.73, 22493330, $18.23, $19.43, $17.57
06/30/2020, $17.8, 12380550, $17.65, $18.26, $17.27
06/29/2020, $18, 21356680, $16.44, $18.12, $16
06/26/2020, $16.58, 21324770, $17.29, $17.39, $15.96
06/25/2020, $17.4, 24623020, $15.75, $17.47, $15.64
06/24/2020, $16.92, 22619940, $18.08, $18.41, $16.61
06/23/2020, $18.78, 17364380, $18.85, $18.93, $17.79
06/22/2020, $18.5, 18337810, $18.2, $18.95, $18.01
06/19/2020, $18.81, 28527480, $20.23, $20.5, $18.35
06/18/2020, $19.9, 22637000, $19.15, $20.48, $18.9
06/17/2020, $19.92, 24826580, $20, $20.45, $19.3
06/16/2020, $20.72, 40883900, $22.29, $22.5, $20.4
06/15/2020, $19.73, 45681870, $17.04, $20.33, $16.85
06/12/2020, $18.82, 49741650, $18.53, $19.12, $17.36
06/11/2020, $16.08, 51903260, $16.03, $18.0899, $15.7
06/10/2020, $19.47, 60714120, $20.6, $21.4, $17.94
06/09/2020, $22.76, 33689070, $23.68, $24.08, $21.66
06/08/2020, $25.56, 41082850, $24.8, $25.6, $22.8
06/05/2020, $22.62, 77891180, $25.06, $25.935, $21.26
06/04/2020, $21.02, 104649400, $19.88, $21.74, $18.55
06/03/2020, $17.31, 61737440, $14.99, $17.525, $14.8
06/02/2020, $14.49, 36648830, $14.55, $14.9, $14.02
06/01/2020, $13.96, 37437930, $13, $14.4, $13
05/29/2020, $12.95, 23683320, $12.17, $13.3, $12
05/28/2020, $12.93, 29020090, $13.54, $13.77, $12.7199
05/27/2020, $13.9, 60376470, $14.06, $14.53, $12.17
05/26/2020, $12.31, 44012570, $11.53, $12.59, $11.26
05/22/2020, $10.17, 17173020, $10.45, $10.47, $9.86
05/21/2020, $10.07, 19266540, $9.74, $10.29, $9.67
05/20/2020, $9.75, 18636620, $9.98, $10.15, $9.63
05/19/2020, $9.69, 26109320, $10.61, $10.61, $9.565
05/18/2020, $9.99, 29016840, $8.81, $10.19, $8.81
05/15/2020, $8.01, 12410160, $8.11, $8.46, $7.92
05/14/2020, $8.3, 20140000, $8.03, $8.59, $7.25
05/13/2020, $8.2, 29060850, $9.42, $9.42, $8.02
05/12/2020, $9.45, 16551610, $10.2, $10.49, $9.42
05/11/2020, $10.19, 16022510, $10.3, $10.55, $10.12
05/08/2020, $10.56, 44773970, $10.19, $10.69, $9.95
05/07/2020, $10.51, 39036880, $9.85, $10.72, $9.52
05/06/2020, $11.55, 7369349, $12.35, $12.56, $11.3102
05/05/2020, $12.31, 4956406, $13.5, $13.6834, $12.16
05/04/2020, $12.9, 8277809, $11.89, $12.99, $11.4925
05/01/2020, $13.17, 6761523, $14.08, $14.56, $13.1
04/30/2020, $15.02, 6544848, $14.91, $15.48, $14.03
04/29/2020, $15.38, 12656710, $15.55, $16.49, $15.1
04/28/2020, $14.34, 10119830, $12.48, $14.54, $12.4301
04/27/2020, $12.25, 4958630, $12.45, $12.78, $12.125
04/24/2020, $12.15, 4392947, $11.97, $12.23, $11.61
04/23/2020, $11.8, 5410064, $12, $12.49, $11.73
04/22/2020, $11.93, 6159854, $12.98, $13.04, $11.5
04/21/2020, $12.75, 3299547, $12.5, $12.9, $12.28
04/20/2020, $12.95, 5217535, $12.79, $13.3229, $12.51
04/17/2020, $13.35, 4411687, $13.44, $13.67, $13.04
04/16/2020, $12.66, 5562034, $13.42, $13.5, $12.3704
04/15/2020, $13.76, 7367582, $14.12, $14.23, $13.33
04/14/2020, $13.88, 5860587, $14.31, $14.55, $13.6
04/13/2020, $13.32, 7983629, $15.15, $15.34, $12.51
04/09/2020, $14.08, 9878315, $13.44, $15.19, $13.19
04/08/2020, $12.51, 5281628, $12.04, $12.67, $11.66
04/07/2020, $11.44, 8833780, $12.31, $13.46, $11.07
04/06/2020, $10.47, 8055529, $11.49, $11.77, $10.33
04/03/2020, $10.51, 3785763, $11, $11.11, $10.08
04/02/2020, $10.53, 4394685, $11.21, $11.5, $10.12
04/01/2020, $11.32, 5319374, $11.66, $12.18, $11.14
03/31/2020, $12.89, 4850525, $13.09, $13.3, $12.55
03/30/2020, $12.42, 7175701, $13.5, $13.66, $11.651
03/27/2020, $14.79, 5784823, $15.76, $16, $14.38
03/26/2020, $16.51, 9925730, $17.15, $18.68, $16.08
03/25/2020, $15.96, 11570620, $17.57, $17.95, $14.59
03/24/2020, $13.53, 8988068, $12.54, $14.39, $11.75
03/23/2020, $9.83, 6250068, $9.35, $9.99, $8.6
03/20/2020, $8.69, 6841745, $9.26, $11.25, $8.42
03/19/2020, $8.39, 6294661, $8.76, $9.48, $7.01
03/18/2020, $9.01, 6283386, $10.96, $11, $7.44
03/17/2020, $11.72, 6830485, $12.1, $12.37, $10.8
03/16/2020, $11.66, 7639081, $13.09, $13.5, $10.92
03/13/2020, $15.08, 6305238, $15.91, $16, $13.44
03/12/2020, $14.06, 8133259, $18.21, $18.62, $14
03/11/2020, $20.93, 3564169, $21.74, $21.76, $20.14
03/10/2020, $22.48, 5673947, $22.54, $22.79, $19.66
03/09/2020, $21.41, 3368978, $20.7, $21.87, $20
03/06/2020, $22.52, 5759779, $20.23, $23.77, $19.04
03/05/2020, $21.54, 6721437, $25.02, $25.04, $21.27
03/04/2020, $26.34, 4020396, $25.9, $26.41, $24.15
03/03/2020, $25.23, 2926933, $28.02, $28.68, $25.2
03/02/2020, $27.27, 4539186, $28.36, $28.45, $26.13
02/28/2020, $28.45, 3602151, $28.31, $29.65, $27.98
02/27/2020, $29.75, 3802076, $31.29, $32.29, $29.75
02/26/2020, $32.92, 2881724, $35.16, $35.49, $32.8
02/25/2020, $34.71, 3006193, $38, $38.05, $34.385
02/24/2020, $37.46, 2938198, $39.12, $39.12, $36.75
02/21/2020, $41.1, 935094, $41.12, $41.19, $40.39
02/20/2020, $41.25, 1694539, $41, $41.7, $40.75
02/19/2020, $41.14, 1639631, $42.6, $42.83, $41.11
02/18/2020, $42.59, 1156469, $43.66, $43.99, $42.3
02/14/2020, $43.88, 730962, $44.52, $44.69, $43.79
02/13/2020, $44.58, 1039775, $43.7, $44.8, $43.44
02/12/2020, $43.93, 652144, $43.82, $44.2, $43.69
02/11/2020, $43.31, 1354217, $43.94, $44.46, $43.16
02/10/2020, $43.76, 990063, $43.98, $44.38, $43.38
02/07/2020, $44.2, 1431063, $42.44, $44.57, $42.21
02/06/2020, $42.8, 4124950, $46.5, $47.4998, $42.49
02/05/2020, $44.44, 1867823, $44, $44.7, $43.41
02/04/2020, $43.34, 1049178, $42.97, $43.7224, $42.88
02/03/2020, $41.96, 1220115, $41.25, $42.43, $41.25
01/31/2020, $41.07, 1101367, $42.07, $42.26, $40.47
01/30/2020, $42.44, 870420, $42.08, $42.54, $41.479
01/29/2020, $42.71, 1180358, $42.43, $43.07, $42.23
01/28/2020, $42.4, 1027081, $41.82, $42.77, $41.82
01/27/2020, $41.32, 1085284, $41.1, $41.79, $40.53
01/24/2020, $42.1, 1255593, $42.77, $43, $41.22
01/23/2020, $42.84, 1237695, $42.18, $43.03, $41.38
01/22/2020, $42.6, 946533, $42, $42.89, $41.94
01/21/2020, $41.72, 1973963, $42.46, $42.98, $40.65
01/17/2020, $42.93, 1541009, $43.08, $43.65, $42.33
01/16/2020, $42.65, 2985917, $41.58, $43.37, $41.54
01/15/2020, $39.68, 819303, $39.87, $40.1951, $39.5985
01/14/2020, $40.11, 1204165, $40.26, $40.93, $40.1
01/13/2020, $39.76, 1199450, $39.65, $39.93, $39.4
01/10/2020, $39.79, 1707473, $40.83, $40.84, $39.37
01/09/2020, $40, 1333988, $40.68, $40.87, $39.87
01/08/2020, $39.94, 1193712, $39.12, $40.54, $39.01
01/07/2020, $39.5, 869981, $40.22, $40.38, $39.22
01/06/2020, $40.39, 1003519, $39.3, $40.54, $39.05
01/03/2020, $39.82, 1327767, $39.66, $39.93, $38.33
01/02/2020, $40.65, 1027611, $40.7, $40.93, $40.1
12/31/2019, $40.31, 796049, $39.72, $40.51, $39.5
12/30/2019, $39.8, 1438950, $40.62, $40.62, $39.76
12/27/2019, $40.58, 1070667, $41.27, $41.36, $40.13
12/26/2019, $41.22, 639363, $41.23, $41.57, $41.01
12/24/2019, $41.19, 300152, $41.22, $41.47, $40.78
12/23/2019, $41.03, 970745, $41.45, $41.79, $41.0227
12/20/2019, $41.37, 1445025, $41.42, $41.69, $41.02
12/19/2019, $41.29, 1996186, $40.31, $41.45, $39.76
12/18/2019, $40.42, 1005951, $41.14, $41.21, $40.08
12/17/2019, $40.96, 2491682, $38.97, $41.02, $38.9
12/16/2019, $39.17, 974582, $39, $39.95, $38.76
12/13/2019, $38.24, 919392, $38.3, $38.73, $38.04
12/12/2019, $38.36, 732710, $38.34, $39.38, $38.19
12/11/2019, $37.97, 591452, $38.18, $38.32, $37.77
12/10/2019, $38.22, 1127586, $38, $38.75, $37.6303
12/09/2019, $38.49, 778496, $39.02, $39.12, $38.41
12/06/2019, $39.21, 865099, $38.46, $39.33, $38.46
12/05/2019, $38.07, 824916, $38.5, $38.5, $37.69
12/04/2019, $38.19, 1148161, $38.17, $38.7256, $38.03
12/03/2019, $38.02, 1885313, $38.75, $39.1038, $37.5603
12/02/2019, $39.59, 1020123, $39.93, $40.9, $39.44
11/29/2019, $39.07, 208938, $39.11, $39.465, $38.96
11/27/2019, $39.19, 754911, $39.27, $39.75, $38.89
11/26/2019, $39.1, 910709, $39.85, $39.9733, $39.07
11/25/2019, $39.92, 1172347, $38.72, $40.17, $38.54
11/22/2019, $38.47, 625544, $37.84, $38.54, $37.67
11/21/2019, $37.67, 508800, $38.15, $38.61, $37.61
11/20/2019, $38.13, 824413, $38.43, $38.9, $38.03
11/19/2019, $38.82, 799009, $38.11, $38.91, $37.83
11/18/2019, $37.91, 607019, $38.14, $38.23, $37.39
11/15/2019, $38.23, 1017457, $37.94, $38.71, $37.78
11/14/2019, $37.69, 637401, $37.35, $37.78, $37.19
11/13/2019, $37.48, 454447, $37.41, $37.54, $37.05
11/12/2019, $37.86, 813404, $38.69, $38.79, $37.68
11/11/2019, $38.72, 397807, $38.86, $39.31, $38.55
11/08/2019, $38.98, 731481, $39.25, $39.315, $38.34
11/07/2019, $39.4, 1302976, $39.41, $39.97, $39.15
11/06/2019, $39.19, 683934, $38.81, $39.285, $38.7981
11/05/2019, $38.93, 1181231, $38.9, $39.75, $38.79
11/04/2019, $38.48, 1314136, $38.62, $38.79, $38.25
11/01/2019, $38.07, 920818, $37.91, $38.09, $37.56
10/31/2019, $37.56, 888154, $37.61, $37.6935, $36.95
10/30/2019, $37.69, 655557, $37.08, $37.73, $36.87
10/29/2019, $37.17, 975234, $37.95, $38.14, $37.145
10/28/2019, $38.14, 1096550, $38.21, $38.56, $37.95
10/25/2019, $37.93, 1344879, $37.32, $38.38, $37.27
10/24/2019, $37.26, 3602303, $39.33, $39.85, $36.3
10/23/2019, $37.75, 1614690, $37.2, $37.895, $36.61
10/22/2019, $37.23, 1433719, $37.66, $37.81, $36.54
10/21/2019, $37.88, 1442311, $37.37, $38.48, $37.27
10/18/2019, $36.78, 1690113, $36.62, $36.99, $36.382
10/17/2019, $36.77, 1179033, $36.5, $37.115, $36.2
10/16/2019, $36.05, 1564268, $37.15, $37.44, $35.85
10/15/2019, $36.89, 2387924, $35.83, $36.95, $35.35
10/14/2019, $35.83, 1042611, $35.96, $36.235, $35.33
10/11/2019, $36.05, 3254874, $35.49, $37.8, $35.49
10/10/2019, $33.99, 1522434, $33.54, $34.24, $33.11
10/09/2019, $33.7, 1751751, $33.55, $33.98, $33.36
10/08/2019, $33.1, 1363685, $33.83, $33.915, $33.08
10/07/2019, $34.03, 1259460, $34.39, $34.46, $33.9
10/04/2019, $33.99, 1218577, $33.61, $34.03, $33.255
10/03/2019, $33.64, 2126683, $34.75, $34.75, $32.97
10/02/2019, $34.7, 1466620, $35.41, $35.4603, $34.05
10/01/2019, $35.88, 671371, $36.59, $37.2375, $35.69
09/30/2019, $36.3, 820938, $36.5, $36.6986, $35.96
09/27/2019, $36.31, 616649, $37.29, $37.585, $36.17
09/26/2019, $37.02, 528254, $37.08, $37.12, $36.3575
09/25/2019, $36.95, 802203, $37.12, $37.35, $36.7
09/24/2019, $36.53, 803290, $37.62, $37.62, $36.16
09/23/2019, $37.26, 1149490, $36.91, $37.51, $36.645
09/20/2019, $38.03, 919037, $37.94, $38.38, $37.67
09/19/2019, $37.92, 1039486, $38.29, $38.41, $37.7
09/18/2019, $38.29, 1301412, $38.54, $38.8, $37.75
09/17/2019, $38.69, 946430, $38.02, $39.36, $37.88
09/16/2019, $38.38, 767239, $37.49, $38.71, $37.32
09/13/2019, $38.76, 872266, $39.08, $39.58, $38.55
09/12/2019, $38.27, 766091, $38.76, $39, $38.15
09/11/2019, $38.75, 1172242, $38.13, $38.99, $37.69
09/10/2019, $37.88, 1203955, $36.02, $37.91, $35.65
09/09/2019, $36.14, 2769091, $35.59, $36.265, $34.53
09/06/2019, $37.06, 706603, $37.75, $37.78, $36.95
09/05/2019, $37.32, 825160, $36.34, $37.52, $36.27
09/04/2019, $36.13, 1567584, $36.38, $36.4, $35.09
09/03/2019, $36.09, 1175416, $36.9, $36.92, $35.92
08/30/2019, $37.54, 807639, $38.14, $38.38, $37.46
08/29/2019, $37.81, 488964, $37.3, $37.89, $37.3
08/28/2019, $36.98, 828121, $36, $37.15, $35.89
08/27/2019, $36.03, 1240492, $37.62, $37.67, $36
08/26/2019, $37.55, 622718, $38.06, $38.145, $37.29
08/23/2019, $37.73, 666573, $38.59, $39.23, $37.61
08/22/2019, $38.8, 736144, $38.92, $39.1334, $38.49
08/21/2019, $38.52, 516663, $38.6, $38.8, $38.34
08/20/2019, $38.6, 404324, $38.56, $38.82, $38.3
08/19/2019, $38.59, 527766, $38.98, $39.18, $38.56
08/16/2019, $38.4, 534672, $37.59, $38.44, $37.4032
08/15/2019, $37.31, 634757, $37.42, $37.91, $37.11
08/14/2019, $37.47, 985961, $38.15, $38.235, $37.2
08/13/2019, $38.94, 722426, $38.88, $39.92, $38.61
08/12/2019, $39.01, 813573, $39.56, $39.64, $38.87
08/09/2019, $39.97, 1006890, $40.5, $40.81, $39.74
08/08/2019, $40.83, 968256, $40.92, $41.1723, $40.47
08/07/2019, $40.8, 717681, $40.6, $41.3, $40.29
08/06/2019, $41.3, 747563, $41.7, $41.9, $40.849
08/05/2019, $41.36, 1381271, $41.59, $42.12, $40.41
08/02/2019, $42.11, 890050, $41.93, $42.45, $41.75
08/01/2019, $42.37, 1194670, $42.69, $43.2901, $41.99
07/31/2019, $42.43, 1707774, $42.03, $43.1, $41.6238
07/30/2019, $42.19, 1351930, $42.27, $42.34, $41.58
07/29/2019, $42.37, 2822903, $43.39, $43.83, $41.74
07/26/2019, $43.56, 3779682, $42.51, $44.09, $42.5
07/25/2019, $42.01, 10738080, $46.25, $46.65, $42
07/24/2019, $55.05, 1346219, $53.65, $55.2098, $53.5
07/23/2019, $53.72, 992950, $52.58, $53.86, $52.5
07/22/2019, $52.38, 902486, $51.24, $52.54, $51.01
07/19/2019, $50.89, 730916, $51.11, $51.6, $50.77
07/18/2019, $51.28, 556768, $50.78, $51.28, $50.62
07/17/2019, $50.65, 671941, $51.02, $51.59, $50.51
07/16/2019, $51.42, 871065, $50.79, $52.22, $50.79
07/15/2019, $50.91, 901679, $50.77, $51.26, $50.52
07/12/2019, $50.81, 1675114, $51.98, $52.47, $50.42
07/11/2019, $52.22, 962436, $51.53, $52.42, $51.29
07/10/2019, $51.41, 493998, $51.24, $51.84, $50.55
07/09/2019, $50.77, 628924, $51.32, $51.71, $50.08
07/08/2019, $51.69, 800796, $51, $51.78, $50.78
07/05/2019, $50.87, 602511, $50.15, $51.07, $50.15
07/03/2019, $50.47, 558705, $49.28, $51.06, $49.1
07/02/2019, $48.9, 982879, $49, $49.6007, $48.6
07/01/2019, $48.94, 844086, $48.23, $48.98, $47.81
06/28/2019, $47.73, 3519272, $47.11, $48.35, $47
06/27/2019, $46.95, 1885309, $46.38, $47.46, $46.29
06/26/2019, $45.95, 1035191, $46.94, $47.39, $45.92
06/25/2019, $46.96, 853348, $47.68, $48.645, $46.94
06/24/2019, $47.58, 1018042, $48.3, $48.3, $46.86
06/21/2019, $47.74, 806677, $48.2, $49.03, $47.64
06/20/2019, $48.68, 785566, $49.94, $50.2, $47.915
06/19/2019, $49.63, 590588, $50.79, $50.99, $49.48
06/18/2019, $50.56, 540701, $49.9, $50.88, $49.76
06/17/2019, $49.99, 434621, $50.25, $50.25, $49.54
06/14/2019, $50.32, 727696, $51.69, $51.7, $49.82
06/13/2019, $51.4, 780991, $49.66, $51.87, $49.6
06/12/2019, $49.68, 468360, $49.43, $50.25, $49.43
06/11/2019, $49.67, 492230, $49.8, $49.85, $49.03
06/10/2019, $49.06, 298656, $49.35, $49.94, $49
06/07/2019, $49.12, 559084, $50.58, $50.72, $49.01
06/06/2019, $49.94, 1173361, $49.35, $50.41, $49.22
06/05/2019, $50.43, 819548, $49.61, $50.56, $49.46
06/04/2019, $49.33, 901224, $47.72, $49.45, $47.51
06/03/2019, $47.22, 977989, $45.97, $47.49, $45.85
05/31/2019, $46.08, 521545, $46.52, $46.6799, $45.95
05/30/2019, $47.02, 642050, $46.69, $47.48, $46.3641
05/29/2019, $46.76, 575706, $46.68, $46.88, $46.17
05/28/2019, $46.9, 900252, $47.08, $47.69, $46.78
05/24/2019, $47.2, 551260, $48.29, $48.44, $47.15
05/23/2019, $48.3, 1069553, $47.65, $48.69, $47.52
05/22/2019, $47.94, 749916, $48.7, $48.93, $47.85
05/21/2019, $48.77, 1061277, $47.41, $48.83, $47.11
05/20/2019, $47.03, 505008, $46.95, $47.46, $46.28
05/17/2019, $47.64, 651330, $47.99, $48.639, $47.47
05/16/2019, $48.53, 547927, $48.35, $49.42, $48.04
05/15/2019, $48.47, 701018, $47.78, $48.64, $47.51
05/14/2019, $48.21, 553464, $47.91, $48.66, $47.54
05/13/2019, $47.81, 586962, $48.5, $48.83, $47.5
05/10/2019, $49.66, 670531, $49.05, $49.79, $48.15
05/09/2019, $49.42, 655412, $49.55, $49.79, $48.6
05/08/2019, $49.9, 819885, $50.59, $50.7489, $49.81
05/07/2019, $50.77, 851701, $51.18, $51.39, $49.714
05/06/2019, $51.56, 621095, $51.43, $52.33, $51.28
05/03/2019, $52.5, 800281, $52.66, $52.89, $51.72
05/02/2019, $52.52, 1333748, $52.69, $53.3, $51.86
